"ZIPCODE","state","Total.population","TRI"
68653,"NE",0.0836,2.2459520725
68651,"NE",0.1384,1.2449695895
68654,"NE",0.0525,0.8524744958
68662,"NE",0.1216,1.0654522051
68666,"NE",0.1659,0.9673056294
69001,"NE",0.9297,3.5938435112
69020,"NE",0.0373,2.9536744815
69026,"NE",0.0158,2.9364522168
69034,"NE",0.1079,3.053923264
69036,"NE",0.0029,2.961788845
68337,"NE",0.0294,3.1302909237
68355,"NE",0.5205,3.5035008122
68376,"NE",0.1486,3.008033317
68431,"NE",0.029,3.7705121617
68433,"NE",0.0157,3.4062291458
68437,"NE",0.0217,3.8496412843
68442,"NE",0.0302,3.0101168303
68457,"NE",0.0392,2.7751648827
68714,"NE",0.1202,1.6407160263
68333,"NE",0.8591,2.0426639389
68341,"NE",0.0925,1.4830589014
68343,"NE",0.1051,1.5794698569
68359,"NE",0.1595,1.5236323757
68445,"NE",0.0095,1.6692688317
68453,"NE",0.0361,1.7411177432
68464,"NE",0.0524,2.26723864
68465,"NE",0.2313,1.67147111
68005,"NE",2.4203,2.9193320279
68028,"NE",1.186,2.9855784519
68046,"NE",2.7434,3.416834527
68059,"NE",0.2603,3.3424995814
68113,"NE",0.0831,1.5378787879
68123,"NE",2.8275,3.082964025
68128,"NE",1.9071,3.6554144385
68133,"NE",1.0067,3.5917894487
68136,"NE",1.4001,3.7507367387
68138,"NE",1.1637,3.5544915254
68147,"NE",1.118,4.3699127907
68157,"NE",0.5451,3.2675910596
68003,"NE",0.445,1.6298292828
68015,"NE",0.1183,1.1737373545
68017,"NE",0.1451,2.9234297812
68018,"NE",0.0514,1.2995420284
68033,"NE",0.0414,1.681038382
68040,"NE",0.0547,3.0187141519
68041,"NE",0.1121,1.4595510318
68042,"NE",0.0101,1.4663978495
68050,"NE",0.0586,4.0269473294
68065,"NE",0.1605,3.7068500415
68066,"NE",0.5185,2.1736401193
68070,"NE",0.0809,3.5996889505
68073,"NE",0.2004,2.1577851886
68648,"NE",0.053,2.495750425
69341,"NE",1.0786,5.0395372634
69352,"NE",0.0817,2.5965197836
69353,"NE",0.0015,0.2142857143
69355,"NE",0.0138,0.6185661765
69356,"NE",0.1975,2.4871622053
69357,"NE",0.3616,2.9676629896
69358,"NE",0.1638,2.1614504069
69361,"NE",1.8112,1.973495163
68313,"NE",0.0939,1.5277886333
68314,"NE",0.0637,2.9288974719
68360,"NE",0.0519,3.9411453321
68364,"NE",0.0085,0.2928571429
68405,"NE",0.3413,1.5500885822
68423,"NE",0.0895,3.3575752872
68434,"NE",0.8317,1.6625062819
68439,"NE",0.0593,1.66618647
68456,"NE",0.1121,0.8287264223
69335,"NE",0.0022,5.0930433917
69340,"NE",0.0197,4.9405100565
69343,"NE",0.2477,3.4786903352
69347,"NE",0.1149,2.973251116
69351,"NE",0.0139,3.3826086079
69360,"NE",0.1364,3.9968915673
69365,"NE",0.0024,5.9962230615
68817,"NE",0.0294,3.5716892132
68844,"NE",0.0193,3.0905638638
68852,"NE",0.0711,3.8305143384
68853,"NE",0.1456,3.5754473359
68871,"NE",0.0359,2.9652381857
69346,"NE",0.0609,4.1490022224
68768,"NE",0.0598,2.8241131251
68779,"NE",0.2584,3.2362439325
68303,"NE",0.024,1.8972193166
68315,"NE",0.0076,1.5976760874
68322,"NE",0.0487,1.0540375515
68325,"NE",0.0185,1.2436527175
68326,"NE",0.033,1.1381001792
68327,"NE",0.0271,1.5515386163
68335,"NE",0.0443,1.1480418589
68340,"NE",0.0875,1.6112383005
68362,"NE",0.0101,3.2978036176
68370,"NE",0.2144,2.0895034843
68375,"NE",0.0205,2.6626103896
69142,"NE",0.0113,3.2299884283
69161,"NE",0.0101,3.0986300844
69166,"NE",0.068,3.1052463445
68039,"NE",0.123,4.9006749235
68047,"NE",0.1735,3.0879873422
68055,"NE",0.032,4.0628740157
68062,"NE",0.0318,3.7101377953
68067,"NE",0.1245,5.5124277033
68071,"NE",0.2091,5.7216203325
68815,"NE",0.0546,3.6452381286
68837,"NE",0.0071,4.7858038029
68859,"NE",0.0486,3.6774684723
68862,"NE",0.3089,3.6567348456
68002,"NE",0.1982,2.9181182672
68008,"NE",1.2233,3.650521708
68023,"NE",0.2377,4.1311533467
68029,"NE",0.0917,3.2672085313
68034,"NE",0.114,4.0778086728
68068,"NE",0.0051,3.3552631579
68723,"NE",0.0479,3.6272663565
68740,"NE",0.0867,3.7767252048
68787,"NE",0.6646,3.113436302
68790,"NE",0.0728,4.1896724599
68928,"NE",0.0535,2.0277850321
68930,"NE",0.1348,2.3670752228
68942,"NE",0.0437,2.4613683701
68952,"NE",0.0099,3.0260268204
68970,"NE",0.1401,2.7841866923
68622,"NE",0.0351,1.218961746
68637,"NE",0.0264,2.2499516898
68316,"NE",0.0361,0.7994057173
68319,"NE",0.0673,1.0300380057
68367,"NE",0.0451,1.0348021527
68371,"NE",0.1407,1.0025362905
68401,"NE",0.0687,1.5265165832
68460,"NE",0.0869,1.2781002265
68467,"NE",0.9345,1.168339171
89406,"NV",2.4347,10.7889569179
89002,"NV",3.3803,4.2421875
89004,"NV",0.0283,28.0199671492
89005,"NV",1.5157,12.5139695858
89007,"NV",0.1431,12.6168845155
89011,"NV",1.8182,4.2378689178
89012,"NV",2.9121,11.6706498952
89014,"NV",3.7758,2.1748361144
89015,"NV",3.8429,7.7409400627
89018,"NV",0.4814,5.528625498
89019,"NV",0.1843,12.5860120233
89021,"NV",0.3387,5.0157878854
89025,"NV",0.1311,12.6503212091
89026,"NV",0.0217,7.2444812362
89027,"NV",1.6072,7.2519273952
89029,"NV",0.7819,6.4727830233
89030,"NV",4.7727,1.2881489568
89031,"NV",6.326,1.1449952674
89032,"NV",4.3896,1.3037828947
89039,"NV",0.0138,1.9003377447
89040,"NV",0.3535,9.8850732501
89044,"NV",1.672,4.7441119274
89046,"NV",0.0545,9.3797049573
89052,"NV",5.1378,13.4898913043
89074,"NV",4.9123,2.2265782828
89081,"NV",3.3917,1.1002906977
89084,"NV",2.2405,1.1919569672
89085,"NV",0.3998,0.6262254902
89086,"NV",0.4998,2.1087811271
89101,"NV",4.3261,1.3618925831
89102,"NV",3.7483,1.0631810562
89103,"NV",4.9312,1.3175833333
89104,"NV",3.9648,0.9909179688
89106,"NV",2.6328,0.8131938514
89107,"NV",3.6423,1.3299586777
89108,"NV",7.1634,0.9520530796
89109,"NV",0.7013,0.9095130522
89110,"NV",7.1374,4.6924756296
89113,"NV",2.585,1.5265044426
89115,"NV",6.1346,1.4399775785
89117,"NV",5.4234,2.0545998048
89118,"NV",2.0317,1.3132978723
89119,"NV",4.6684,1.0813326374
89120,"NV",2.3679,1.7585116732
89121,"NV",6.2991,1.4594693281
89122,"NV",4.7561,0.7808089718
89123,"NV",5.7579,1.2046362489
89124,"NV",0.0798,17.0795855292
89128,"NV",3.8213,1.8945195195
89129,"NV",5.2313,3.2595631507
89130,"NV",3.2908,0.8050996483
89131,"NV",4.4037,1.0225835909
89134,"NV",2.5264,3.1760788941
89135,"NV",2.5473,10.7930868405
89138,"NV",1.312,4.1697099893
89139,"NV",3.425,1.2676957831
89141,"NV",3.0163,4.6425558836
89142,"NV",3.1145,1.6319573284
89143,"NV",1.188,2.219324147
89144,"NV",1.96,3.1189724455
89145,"NV",2.4246,2.2747005988
89146,"NV",1.8111,1.4443668529
89147,"NV",5.1606,1.7468461538
89148,"NV",4.3498,4.9767903285
89149,"NV",3.5657,2.2151969981
89156,"NV",2.7426,9.8477673
89161,"NV",0.0039,5.8894389439
89166,"NV",1.3615,12.6892666868
89169,"NV",2.1785,1.1518456376
89178,"NV",3.1489,6.777350225
89179,"NV",0.3175,11.401634911
89183,"NV",3.9008,1.3642949131
89191,"NV",0.0759,0.9262158561
89410,"NV",1.0563,12.6717420081
89411,"NV",0.1104,25.9864710366
89413,"NV",0.047,19.5667609897
89423,"NV",1.0586,3.1217688561
89448,"NV",0.143,15.5608456514
89449,"NV",0.3044,20.252832407
89460,"NV",1.2863,8.5375178515
89705,"NV",0.5384,21.980017387
89801,"NV",2.3546,10.3545421373
89815,"NV",1.4984,12.4595903435
89822,"NV",0.2419,10.6349829709
89823,"NV",0.0278,9.8264019002
89825,"NV",0.149,6.7327697024
89826,"NV",0.0111,26.2207711736
89828,"NV",0.0229,23.0494551449
89830,"NV",0.0124,7.6976514534
89831,"NV",0.0028,16.6995738636
89832,"NV",0.1541,3.5128366415
89833,"NV",0.0222,9.8620907597
89834,"NV",0.0148,14.3522441071
89835,"NV",0.1654,7.9866060964
89883,"NV",0.4448,9.9442806437
89010,"NV",0.0368,13.0750621159
89013,"NV",0.0429,11.0617371342
89047,"NV",0.0091,13.7312244898
89316,"NV",0.1406,7.2832553178
89821,"NV",0.0482,4.7980398421
89404,"NV",0.0044,9.7080322639
89414,"NV",0.039,11.1385168308
89421,"NV",0.0826,10.1018745377
89425,"NV",0.0738,11.1158059973
89426,"NV",0.0183,10.1450035992
89438,"NV",7e-04,0.7735771818
89445,"NV",1.5727,8.1202319266
89446,"NV",0.0098,0.6045454545
89310,"NV",0.0554,11.2501874158
89820,"NV",0.5661,9.877874344
89001,"NV",0.1067,11.7836576021
89008,"NV",0.14,14.2375052917
89017,"NV",0.0105,9.7191093223
89042,"NV",0.1507,6.1108222989
89043,"NV",0.1203,10.095274273
89403,"NV",1.413,15.3322620247
89408,"NV",1.9243,5.8049793251
89428,"NV",0.0219,14.7478222997
89429,"NV",0.7377,7.5360105394
89430,"NV",0.0454,2.0283488064
89444,"NV",0.2677,12.0612031082
89447,"NV",0.8113,9.9117217427
89415,"NV",0.3741,15.4964543245
89420,"NV",0.0033,3.2463523132
89422,"NV",0.0041,12.7019895246
89427,"NV",0.0812,8.3703268136
89003,"NV",0.1021,10.6273308319
89020,"NV",0.1135,2.8934631419
89022,"NV",0.0092,13.5672901864
89045,"NV",0.1856,15.4773193444
89048,"NV",2.0258,1.2248577546
89049,"NV",0.3155,8.3852430333
89060,"NV",0.9831,10.5035098163
89061,"NV",0.4938,1.9712803251
89409,"NV",0.0109,6.9604468689
89418,"NV",0.0196,8.5318512903
89419,"NV",0.5618,11.7091645108
89440,"NV",0.0784,21.8208395802
89405,"NV",0.0078,12.1283621079
89412,"NV",0.0227,9.0127900133
89424,"NV",0.0261,11.2927804857
89431,"NV",3.7143,1.9715098127
89433,"NV",1.9544,9.0500069502
89434,"NV",2.526,14.8237962566
89436,"NV",3.8215,8.8545118266
89439,"NV",0.1563,14.4520894428
89441,"NV",1.1767,9.5070121319
89442,"NV",0.1121,16.5126050137
89450,"NV",0.0177,3.5833333333
89451,"NV",0.8405,22.9972002635
89501,"NV",0.3671,1.9366319444
89502,"NV",4.4277,6.8412771528
89503,"NV",2.8731,6.3273458005
89506,"NV",4.1418,6.1024768766
89509,"NV",3.3447,4.6220609405
89510,"NV",0.174,12.0929564766
89511,"NV",2.6582,20.7018707235
89512,"NV",2.5781,5.5785353535
89519,"NV",0.8294,12.9237486249
89521,"NV",2.6432,13.9361676764
89523,"NV",3.2071,10.9057404891
89704,"NV",0.4675,15.3866837793
89301,"NV",0.7191,13.2140317756
89311,"NV",0.0132,16.4929685587
89314,"NV",0.0382,10.4493469415
89317,"NV",0.0479,1.9715161586
89318,"NV",0.159,1.3689204545
89319,"NV",0.05,8.2469362745
89701,"NV",2.6264,8.2087197321
89702,"NV",0.0161,3.0639534884
89703,"NV",1.0538,20.7433671728
89706,"NV",1.9405,12.3241701953
3218,"NH",0.0978,4.8903301887
3220,"NH",0.7345,5.1482950287
3225,"NH",0.3627,4.8547730881
3226,"NH",0.1012,5.9298453859
3237,"NH",0.2173,8.2683772538
3246,"NH",1.6014,4.2360766367
3249,"NH",0.7142,7.9539702985
3253,"NH",0.6283,5.7267591263
3256,"NH",0.2266,10.6844325548
3269,"NH",0.2977,7.6382896135
3276,"NH",0.8363,6.3161625237
3809,"NH",0.3554,6.3935989518
3810,"NH",0.1716,6.7756566148
3837,"NH",0.1605,6.380186925
3227,"NH",0.1146,12.0320096644
3254,"NH",0.4052,8.5062094156
3259,"NH",0.0318,8.4419052863
3812,"NH",0.0678,21.3557259984
3813,"NH",0.3471,11.0199952892
3814,"NH",0.2413,8.0874226224
3816,"NH",0.1252,8.6273868458
3817,"NH",0.0563,6.490844105
3818,"NH",0.3583,14.2047785738
3830,"NH",0.1925,5.2941256459
3832,"NH",0.0348,11.2026376147
3836,"NH",0.1195,8.2325827254
3838,"NH",0.0994,16.8697880623
3845,"NH",0.1163,15.7911208693
3846,"NH",0.1027,15.9364785812
3847,"NH",0.0245,8.3860465116
3849,"NH",0.1395,9.0337539432
3850,"NH",0.0267,4.3633103082
3853,"NH",0.0737,3.4211832061
3860,"NH",0.413,7.9020710059
3864,"NH",0.1543,5.8822305633
3872,"NH",0.347,7.0958246888
3875,"NH",0.1093,5.4638217134
3882,"NH",0.1362,6.6362299736
3883,"NH",0.0098,14.9376177764
3886,"NH",0.2162,7.3244936312
3890,"NH",0.0345,14.0416666667
3894,"NH",0.6231,5.5246331771
3431,"NH",2.5312,8.3143833989
3441,"NH",0.0572,10.5417101147
3443,"NH",0.0787,9.5053133016
3444,"NH",0.1642,8.290188039
3445,"NH",0.0745,8.9315608573
3446,"NH",0.6254,7.7117873174
3447,"NH",0.2445,4.86510181
3448,"NH",0.061,12.3425974434
3450,"NH",0.0911,7.599969537
3451,"NH",0.4034,9.3267872711
3452,"NH",0.5416,7.0495162933
3455,"NH",0.187,7.5385273973
3456,"NH",0.0753,7.2535802756
3457,"NH",0.0644,9.6608744395
3461,"NH",0.5958,4.4489525427
3462,"NH",0.18,8.2471646943
3464,"NH",0.1086,8.3193327816
3465,"NH",0.2271,8.0238886343
3466,"NH",0.1052,10.9970154044
3467,"NH",0.2028,11.0659259052
3470,"NH",0.478,9.2083430395
3602,"NH",0.2689,9.5620833333
3604,"NH",0.0444,9.6144067797
3608,"NH",0.2177,8.9097100688
3609,"NH",0.1083,10.5664983165
3570,"NH",0.971,9.8763350197
3575,"NH",0.0112,14.3595566078
3576,"NH",0.326,10.0159078366
3579,"NH",0.0462,10.235840708
3581,"NH",0.3139,19.281735205
3582,"NH",0.2468,13.6867015431
3583,"NH",0.0902,9.2296144121
3584,"NH",0.3638,6.8759710336
3588,"NH",0.1655,8.1839606448
3590,"NH",0.0965,14.6956342669
3592,"NH",0.119,9.7913949872
3593,"NH",0.0433,22.3697106942
3595,"NH",0.0879,10.6852224519
3597,"NH",0.0383,15.5089285714
3598,"NH",0.3067,6.9807399416
3215,"NH",0.026,22.3234492875
3217,"NH",0.2066,10.2856765328
3222,"NH",0.5572,11.1306571325
3223,"NH",0.3389,14.0484317092
3238,"NH",0.0106,13.5347717546
3240,"NH",0.1278,9.0438556691
3241,"NH",0.0925,13.2344023794
3245,"NH",0.1945,9.4729244429
3251,"NH",0.1309,22.250992775
3262,"NH",0.1043,17.3265465181
3264,"NH",0.7453,10.8780975113
3266,"NH",0.2284,12.2656335017
3279,"NH",0.062,13.503901142
3282,"NH",0.0896,12.5176044555
3293,"NH",0.0094,9.3656976744
3561,"NH",0.5954,9.6001840245
3574,"NH",0.2537,13.1747871543
3580,"NH",0.1421,17.949827608
3585,"NH",0.256,11.1565863849
3586,"NH",0.06,11.5557107202
3740,"NH",0.0689,9.6505328341
3741,"NH",0.4218,8.6072859418
3748,"NH",0.4584,8.8346140179
3750,"NH",0.1073,9.4337743067
3755,"NH",1.043,10.4349734475
3765,"NH",0.046,6.0976595745
3766,"NH",0.9345,9.7479137909
3768,"NH",0.1733,12.1009689637
3771,"NH",0.0877,11.7643014768
3774,"NH",0.171,7.3536429324
3777,"NH",0.1572,12.0488480859
3779,"NH",0.0754,10.8091340045
3780,"NH",0.0412,10.969362145
3784,"NH",0.3999,8.3495575221
3785,"NH",0.2794,16.4919378944
3031,"NH",1.1282,4.6428068941
3033,"NH",0.5051,5.4561148511
3043,"NH",0.1573,7.1177190722
3045,"NH",1.3582,6.8028318782
3047,"NH",0.1477,6.5577200851
3048,"NH",0.3523,6.1176582894
3049,"NH",0.7721,4.2833631028
3051,"NH",2.4646,4.0732330301
3052,"NH",0.8267,2.0381191432
3054,"NH",2.5563,3.6581882814
3055,"NH",1.5085,5.88614793
3057,"NH",0.2597,5.6295915901
3060,"NH",2.948,2.4270833333
3062,"NH",2.7008,3.4996636394
3063,"NH",1.6028,2.4765780318
3064,"NH",1.4283,2.8991005535
3070,"NH",0.5321,6.5852792716
3071,"NH",0.5157,7.2084110117
3076,"NH",1.3032,4.120143032
3082,"NH",0.1581,8.7264430633
3084,"NH",0.1594,8.9658298146
3086,"NH",0.3825,7.7455154405
3101,"NH",0.2901,3.7159598214
3102,"NH",3.1409,4.5332423581
3103,"NH",3.7301,2.9744514425
3104,"NH",3.2686,4.4993334949
3109,"NH",1.0038,2.8479176996
3110,"NH",2.1449,4.585812817
3244,"NH",0.8035,7.4985344911
3281,"NH",0.8849,6.8093172868
3440,"NH",0.264,8.5542309813
3442,"NH",0.1367,6.9399173699
3449,"NH",0.1805,6.861951812
3458,"NH",0.6707,5.8561056418
3046,"NH",0.2779,5.2732471002
3106,"NH",1.3582,5.2376781798
3216,"NH",0.2114,10.225487894
3221,"NH",0.2294,9.7613389048
3224,"NH",0.2291,5.786072169
3229,"NH",0.5591,4.5001577856
3230,"NH",0.1324,10.2533366045
3231,"NH",0.0314,8.399872449
3233,"NH",0.0151,6.2491258741
3234,"NH",0.4627,6.5208161461
3235,"NH",0.8571,6.8102704443
3242,"NH",0.4822,8.3960065795
3243,"NH",0.1164,10.6738459781
3255,"NH",0.1756,11.2257179274
3257,"NH",0.465,5.9581638241
3258,"NH",0.2522,4.8854326923
3260,"NH",0.0742,8.8996156362
3263,"NH",0.4082,6.5007885126
3268,"NH",0.129,7.2166700147
3273,"NH",0.0322,7.9354413702
3275,"NH",1.1424,5.0022119729
3278,"NH",0.2951,10.4050443893
3287,"NH",0.1286,9.8401655119
3301,"NH",3.2488,3.9869222361
3303,"NH",1.5879,5.8768715871
3304,"NH",0.7611,5.183431106
3307,"NH",0.5343,5.0287208924
3032,"NH",0.5078,3.7738983653
3034,"NH",0.397,4.827510114
3036,"NH",0.4802,4.1890734949
3037,"NH",0.428,5.4458808697
3038,"NH",3.3585,4.1016270373
3042,"NH",0.6526,3.3296570538
3044,"NH",0.4253,2.4561413949
3053,"NH",2.3884,3.4573104065
3077,"NH",1.0339,4.6693553842
3079,"NH",2.8841,2.5522961203
3087,"NH",1.3943,4.7295112227
3261,"NH",0.4269,5.086397799
3290,"NH",0.478,4.8362415533
3291,"NH",0.0031,3.1947674419
3801,"NH",2.2166,1.790801845
3811,"NH",0.6788,3.7903503994
3819,"NH",0.4423,3.0597073086
3826,"NH",0.2582,3.3209259259
3827,"NH",0.3229,3.3886958998
3833,"NH",2.1139,2.7119574256
3840,"NH",0.3799,2.1561626049
3841,"NH",0.6126,3.6364275668
3842,"NH",1.4998,1.6159507722
3844,"NH",0.2312,2.2458818636
3848,"NH",0.606,2.2754643206
3854,"NH",0.098,2.285046729
3856,"NH",0.1625,2.6015095937
3857,"NH",0.8989,2.8853929847
3858,"NH",0.4717,2.6355698529
3862,"NH",0.4344,1.8161135693
3865,"NH",0.7614,3.0785769379
3870,"NH",0.5292,1.5149542576
3871,"NH",0.0023,1.3860294118
3873,"NH",0.5926,3.8396618214
3874,"NH",0.8817,1.3084829868
3885,"NH",0.7172,2.6683524088
3820,"NH",3.0352,2.8377902008
3823,"NH",0.1983,2.9029801943
3824,"NH",1.518,2.8783609576
3825,"NH",0.8593,4.0768978504
3835,"NH",0.6824,5.3382368996
3839,"NH",0.3955,3.9078222329
3851,"NH",0.3937,5.4217880247
3852,"NH",0.0655,4.3468300111
3855,"NH",0.2648,7.4784379326
3867,"NH",2.0521,3.1772367703
3868,"NH",0.5505,2.3281334051
3869,"NH",0.2466,3.0822423398
3878,"NH",1.1827,2.3977182144
3884,"NH",0.4017,5.7030455316
3887,"NH",0.2004,6.7054354179
3280,"NH",0.1013,9.0552977158
3284,"NH",0.1106,9.2304492088
3601,"NH",0.0538,8.8084983151
3603,"NH",0.5331,8.6804000546
3605,"NH",0.1089,8.2828359598
3607,"NH",0.0335,11.2487143987
3743,"NH",1.3904,9.21494251
3745,"NH",0.141,11.5048821453
3746,"NH",0.0191,10.8907593123
3751,"NH",0.0584,9.0359159348
3752,"NH",0.0821,10.5872287523
3753,"NH",0.2968,9.4870252247
3754,"NH",0.0201,4.2375
3770,"NH",0.0585,8.6597222222
3773,"NH",0.7506,8.9305820818
3781,"NH",0.1933,10.5029008439
3782,"NH",0.2928,7.0981097561
8037,"NJ",2.4002,0.7787089807
8201,"NJ",1.0187,0.9276819923
8203,"NJ",0.942,0.2018229167
8205,"NJ",2.8253,0.6873871961
8215,"NJ",1.3633,0.6551694641
8217,"NJ",0.0022,0.4090909091
8221,"NJ",0.7071,0.7640020367
8225,"NJ",0.8658,0.4723368342
8232,"NJ",1.9355,0.8825612557
8234,"NJ",4.2802,0.8963279713
8240,"NJ",0.2701,0.8440755208
8241,"NJ",0.1088,0.6080239064
8244,"NJ",1.093,0.4770171958
8310,"NJ",0.2041,0.6220102506
8317,"NJ",0.1453,0.7198147041
8319,"NJ",0.1216,0.9855681124
8326,"NJ",0.1843,0.7490636704
8330,"NJ",2.8501,0.8436378825
8340,"NJ",0.0732,0.6324273588
8341,"NJ",0.194,0.8656358885
8346,"NJ",0.0983,0.8358930603
8350,"NJ",0.089,0.5654506438
8401,"NJ",3.9521,0.300553427
8402,"NJ",0.6343,0.3486842105
8403,"NJ",0.1048,0.048136646
8406,"NJ",1.0632,0.3786407767
7010,"NJ",2.4532,3.5589207048
7020,"NJ",1.1969,13.6591666667
7022,"NJ",1.4126,5.0782828283
7024,"NJ",3.602,3.8353607383
7026,"NJ",3.1066,2.6513888889
7031,"NJ",1.5587,2.5458542714
7057,"NJ",1.1487,2.475
7070,"NJ",1.8297,1.8928826896
7071,"NJ",2.1207,1.1023511648
7072,"NJ",0.6189,0.9227089627
7073,"NJ",0.9298,0.6725628931
7074,"NJ",0.2741,0.2907166124
7075,"NJ",0.8249,3.7872137405
7401,"NJ",0.6666,2.2212585034
7407,"NJ",1.9921,1.6035216718
7410,"NJ",3.2962,1.4667207792
7417,"NJ",1.0726,4.2595456485
7423,"NJ",0.4125,3.5160800971
7430,"NJ",2.6242,8.5017717498
7432,"NJ",0.7229,3.5
7436,"NJ",1.2914,8.1705146705
7446,"NJ",1.465,2.5487897126
7450,"NJ",2.5287,3.1241841914
7452,"NJ",1.1784,2.065467075
7458,"NJ",1.148,4.4311497326
7463,"NJ",0.9808,2.1944159836
7481,"NJ",1.6877,3.0182673899
7601,"NJ",4.3903,1.7283027965
7603,"NJ",0.8277,3.0187165775
7604,"NJ",1.1989,3.8268698061
7605,"NJ",0.9135,3.654296875
7606,"NJ",0.2582,0.4606481481
7607,"NJ",0.9651,1.8552852349
7608,"NJ",0.0056,0.243852459
7620,"NJ",0.171,6.7551309271
7621,"NJ",2.7157,1.75
7624,"NJ",0.8519,2.1356041131
7626,"NJ",0.8669,3.8569613821
7627,"NJ",0.4929,2.7667004049
7628,"NJ",1.7706,1.5648249453
7630,"NJ",0.7517,2.5104895105
7631,"NJ",2.7342,3.1921754084
7632,"NJ",0.5439,4.5239872068
7640,"NJ",0.4736,1.543814433
7641,"NJ",0.3419,1.5356182796
7642,"NJ",1.0349,3.1487318841
7643,"NJ",1.0773,0.4032960199
7644,"NJ",2.4428,2.2797619048
7645,"NJ",0.8,3.9611752361
7646,"NJ",1.6524,1.2835257549
7647,"NJ",0.5233,2.0786252354
7648,"NJ",0.5769,2.3422439759
7649,"NJ",0.808,2.4316860465
7650,"NJ",2.001,3.9048821549
7652,"NJ",2.6612,1.878920386
7656,"NJ",0.8795,4.0824721781
7657,"NJ",1.1191,2.3860294118
7660,"NJ",1.2875,2.2075791855
7661,"NJ",1.1483,3.4401805869
7662,"NJ",0.5644,1.0163043478
7663,"NJ",1.3841,1.213121118
7666,"NJ",4.0261,2.4985661269
7670,"NJ",1.4672,3.8764963168
7675,"NJ",2.6753,2.2388015717
7676,"NJ",0.9203,3.3649929775
7677,"NJ",0.5785,4.2971142521
8010,"NJ",1.1491,0.8372898121
8011,"NJ",0.0097,1.9827586207
8015,"NJ",2.0398,0.8520867787
8016,"NJ",3.3148,1.2062924562
8019,"NJ",0.102,0.7578163123
8022,"NJ",0.8955,1.3542759961
8036,"NJ",0.5836,1.2833446175
8041,"NJ",0.1229,1.144960733
8042,"NJ",0.007,1.9934640523
8046,"NJ",3.1718,1.3492275281
8048,"NJ",1.246,1.2267920568
8052,"NJ",1.9117,1.4387555804
8053,"NJ",4.5669,1.0063199186
8054,"NJ",4.1813,1.0939685315
8055,"NJ",2.7353,0.9729001873
8057,"NJ",2.0821,1.3378668328
8060,"NJ",2.4501,1.1427316749
8064,"NJ",0.0173,1.2965517241
8065,"NJ",0.7372,0.7238372093
8068,"NJ",0.6918,0.8908588901
8073,"NJ",0.03,0.3695652174
8075,"NJ",2.9316,1.290751921
8077,"NJ",1.902,1.447113081
8088,"NJ",2.4327,0.7790510179
8224,"NJ",0.0516,0.2410239362
8505,"NJ",1.7637,1.7911203523
8511,"NJ",0.0775,1.0218800648
8515,"NJ",0.7135,1.7834578119
8518,"NJ",0.5123,1.2858231707
8554,"NJ",0.4007,1.6744699647
8562,"NJ",0.5313,1.8983118971
8640,"NJ",0.7892,1.1623492189
8641,"NJ",0.4485,0.6864495798
8002,"NJ",2.2187,1.1632757611
8003,"NJ",3.0574,1.7309289301
8004,"NJ",1.2439,0.9110552335
8007,"NJ",0.5371,1.654264214
8009,"NJ",1.2529,1.047846704
8012,"NJ",4.0616,2.2572108554
8021,"NJ",4.4669,2.2087126138
8026,"NJ",0.2324,1.9703883495
8029,"NJ",0.4575,2.3283811475
8030,"NJ",1.3271,0.9075479233
8031,"NJ",1.1538,1.8178426052
8033,"NJ",1.606,1.6944594595
8034,"NJ",1.84,1.5368926759
8035,"NJ",0.7582,1.7000670241
8043,"NJ",2.9227,1.7975684172
8045,"NJ",0.2907,2.0668032787
8049,"NJ",0.5567,1.5992398649
8059,"NJ",0.5536,0.9235641892
8078,"NJ",0.8385,2.4083333333
8081,"NJ",4.9132,1.1178071849
8083,"NJ",0.9788,1.8036020583
8084,"NJ",0.6997,1.7162534435
8089,"NJ",0.4599,0.6244686801
8091,"NJ",0.536,0.8403132992
8095,"NJ",0.0145,0.5575726141
8102,"NJ",0.7942,0.7781413613
8103,"NJ",1.4349,1.0368852459
8104,"NJ",2.4016,0.9147327707
8105,"NJ",2.93,1.4207589286
8106,"NJ",0.9843,1.105992268
8107,"NJ",1.36,0.8685538117
8108,"NJ",1.7932,1.1590059791
8109,"NJ",2.3047,1.1904195502
8110,"NJ",1.8205,1.7566931983
8202,"NJ",0.1953,0.4444025347
8204,"NJ",1.8468,0.3109388694
8210,"NJ",1.81,0.3161712353
8212,"NJ",0.02,0.43125
8223,"NJ",0.4013,0.4438435264
8226,"NJ",1.152,0.2166666667
8230,"NJ",0.5375,0.4559370771
8242,"NJ",0.2682,0.244133959
8243,"NJ",0.1824,0.2659978308
8246,"NJ",0.0177,0.625
8247,"NJ",0.079,0.0584693085
8251,"NJ",0.9737,0.2371888726
8260,"NJ",1.3325,0.1167601204
8270,"NJ",0.8792,0.4427519479
8302,"NJ",4.662,1.3268692479
8311,"NJ",0.2094,0.5639252052
8314,"NJ",0.3251,0.2163637879
