"year","carrier","state","xi"
2015,"Verizon","TN",0.0675272774881479
2015,"Verizon","TX",0.595874868788545
2015,"Verizon","UT",0.391165267877988
2015,"Verizon","VA",0.56899049586258
2015,"Verizon","VT",0.0265859114032804
2015,"Verizon","WA",0.449751275264943
2015,"Verizon","WI",0.110354512017456
2015,"Verizon","WV",-0.258230331635153
2015,"Verizon","MT",-0.177139633038152
2015,"Verizon","ND",-0.0553785579913482
2015,"Verizon","WY",-0.00552152584790577
2016,"ATT","AL",-0.305897670693274
2016,"ATT","AR",-0.434544019270632
2016,"ATT","AZ",-0.113572492380054
2016,"ATT","CA",0.468439521410608
2016,"ATT","CO",0.0690694021548728
2016,"ATT","CT",0.301667234860192
2016,"ATT","DC",0.842864838076632
2016,"ATT","DE",0.0251194501456697
2016,"ATT","FL",-0.112881115359918
2016,"ATT","GA",0.0472168892252972
2016,"ATT","IA",-0.322074451964693
2016,"ATT","ID",-0.386476275771824
2016,"ATT","IL",0.0408507278531978
2016,"ATT","IN",-0.322153829789981
2016,"ATT","KS",-0.293694433542212
2016,"ATT","KY",-0.537782806588856
2016,"ATT","LA",-0.247184065335642
2016,"ATT","MA",0.148992496581105
2016,"ATT","MD",0.546125296763853
2016,"ATT","ME",-0.62146761999229
2016,"ATT","MI",-0.243983921494297
2016,"ATT","MN",-0.0583455527470936
2016,"ATT","MO",-0.257001690843248
2016,"ATT","MS",-0.318325070584213
2016,"ATT","NC",-0.133131724736917
2016,"ATT","NE",-0.273343644523858
2016,"ATT","NH",-0.0321210216278263
2016,"ATT","NJ",0.353702602731317
2016,"ATT","NM",-0.133967586179742
2016,"ATT","NV",-0.0322699480286512
2016,"ATT","NY",0.145947565452194
2016,"ATT","OH",-0.292941400470002
2016,"ATT","OK",-0.411993221379832
2016,"ATT","OR",-0.198993760715983
2016,"ATT","PA",-0.124439927079271
2016,"ATT","RI",-0.0571716728133672
2016,"ATT","SC",-0.198198420143596
2016,"ATT","SD",-0.52657546215742
2016,"ATT","TN",-0.321015722511852
2016,"ATT","TX",0.207331868788545
2016,"ATT","UT",0.00262226787798775
2016,"ATT","VA",0.18044749586258
2016,"ATT","VT",-0.36195708859672
2016,"ATT","WA",0.0612082752649429
2016,"ATT","WI",-0.278188487982544
2016,"ATT","WV",-0.646773331635153
2016,"ATT","MT",-0.565682633038152
2016,"ATT","ND",-0.443921557991348
2016,"ATT","WY",-0.394064525847906
2016,"Sprint","AL",-1.09794467069327
2016,"Sprint","AR",-1.22659101927063
2016,"Sprint","AZ",-0.905619492380054
2016,"Sprint","CA",-0.323607478589392
2016,"Sprint","CO",-0.722977597845127
2016,"Sprint","CT",-0.490379765139807
2016,"Sprint","DC",0.0508178380766324
2016,"Sprint","DE",-0.76692754985433
2016,"Sprint","FL",-0.904928115359918
2016,"Sprint","GA",-0.744830110774703
2016,"Sprint","IA",-1.11412145196469
2016,"Sprint","ID",-1.17852327577182
2016,"Sprint","IL",-0.751196272146802
2016,"Sprint","IN",-1.11420082978998
2016,"Sprint","KS",-1.08574143354221
2016,"Sprint","KY",-1.32982980658886
2016,"Sprint","LA",-1.03923106533564
2016,"Sprint","MA",-0.643054503418895
2016,"Sprint","MD",-0.245921703236147
2016,"Sprint","ME",-1.41351461999229
2016,"Sprint","MI",-1.0360309214943
2016,"Sprint","MN",-0.850392552747093
2016,"Sprint","MO",-1.04904869084325
2016,"Sprint","MS",-1.11037207058421
2016,"Sprint","NC",-0.925178724736917
2016,"Sprint","NE",-1.06539064452386
2016,"Sprint","NH",-0.824168021627826
2016,"Sprint","NJ",-0.438344397268683
2016,"Sprint","NM",-0.926014586179742
2016,"Sprint","NV",-0.824316948028651
2016,"Sprint","NY",-0.646099434547806
2016,"Sprint","OH",-1.08498840047
2016,"Sprint","OK",-1.20404022137983
2016,"Sprint","OR",-0.991040760715983
2016,"Sprint","PA",-0.916486927079271
2016,"Sprint","RI",-0.849218672813367
2016,"Sprint","SC",-0.990245420143596
2016,"Sprint","SD",-1.31862246215742
2016,"Sprint","TN",-1.11306272251185
2016,"Sprint","TX",-0.584715131211454
2016,"Sprint","UT",-0.789424732122012
2016,"Sprint","VA",-0.61159950413742
2016,"Sprint","VT",-1.15400408859672
2016,"Sprint","WA",-0.730838724735057
2016,"Sprint","WI",-1.07023548798254
2016,"Sprint","WV",-1.43882033163515
2016,"Sprint","MT",-1.35772963303815
2016,"Sprint","ND",-1.23596855799135
2016,"Sprint","WY",-1.18611152584791
2016,"TMobile","AL",-1.17187067069327
2016,"TMobile","AR",-1.30051701927063
2016,"TMobile","AZ",-0.979545492380054
2016,"TMobile","CA",-0.397533478589392
2016,"TMobile","CO",-0.796903597845127
2016,"TMobile","CT",-0.564305765139808
2016,"TMobile","DC",-0.0231081619233677
2016,"TMobile","DE",-0.84085354985433
2016,"TMobile","FL",-0.978854115359918
2016,"TMobile","GA",-0.818756110774703
2016,"TMobile","IA",-1.18804745196469
2016,"TMobile","ID",-1.25244927577182
2016,"TMobile","IL",-0.825122272146802
2016,"TMobile","IN",-1.18812682978998
2016,"TMobile","KS",-1.15966743354221
2016,"TMobile","KY",-1.40375580658886
2016,"TMobile","LA",-1.11315706533564
2016,"TMobile","MA",-0.716980503418895
2016,"TMobile","MD",-0.319847703236148
2016,"TMobile","ME",-1.48744061999229
2016,"TMobile","MI",-1.1099569214943
2016,"TMobile","MN",-0.924318552747094
2016,"TMobile","MO",-1.12297469084325
2016,"TMobile","MS",-1.18429807058421
2016,"TMobile","NC",-0.999104724736917
2016,"TMobile","NE",-1.13931664452386
2016,"TMobile","NH",-0.898094021627826
2016,"TMobile","NJ",-0.512270397268683
2016,"TMobile","NM",-0.999940586179742
2016,"TMobile","NV",-0.898242948028651
2016,"TMobile","NY",-0.720025434547807
2016,"TMobile","OH",-1.15891440047
2016,"TMobile","OK",-1.27796622137983
2016,"TMobile","OR",-1.06496676071598
2016,"TMobile","PA",-0.990412927079271
2016,"TMobile","RI",-0.923144672813367
2016,"TMobile","SC",-1.0641714201436
2016,"TMobile","SD",-1.39254846215742
2016,"TMobile","TN",-1.18698872251185
2016,"TMobile","TX",-0.658641131211455
2016,"TMobile","UT",-0.863350732122012
2016,"TMobile","VA",-0.68552550413742
2016,"TMobile","VT",-1.22793008859672
2016,"TMobile","WA",-0.804764724735057
2016,"TMobile","WI",-1.14416148798254
2016,"TMobile","WV",-1.51274633163515
2016,"TMobile","MT",-1.43165563303815
2016,"TMobile","ND",-1.30989455799135
2016,"TMobile","WY",-1.26003752584791
2016,"Verizon","AL",0.000854329306725646
2016,"Verizon","AR",-0.127792019270632
2016,"Verizon","AZ",0.193179507619946
2016,"Verizon","CA",0.775191521410608
2016,"Verizon","CO",0.375821402154873
2016,"Verizon","CT",0.608419234860192
2016,"Verizon","DC",1.14961683807663
2016,"Verizon","DE",0.33187145014567
2016,"Verizon","FL",0.193870884640082
2016,"Verizon","GA",0.353968889225297
2016,"Verizon","IA",-0.0153224519646927
2016,"Verizon","ID",-0.0797242757718244
2016,"Verizon","IL",0.347602727853198
2016,"Verizon","IN",-0.0154018297899806
2016,"Verizon","KS",0.0130575664577881
2016,"Verizon","KY",-0.231030806588856
2016,"Verizon","LA",0.0595679346643578
2016,"Verizon","MA",0.455744496581105
2016,"Verizon","MD",0.852877296763852
2016,"Verizon","ME",-0.31471561999229
2016,"Verizon","MI",0.0627680785057029
2016,"Verizon","MN",0.248406447252906
2016,"Verizon","MO",0.0497503091567523
2016,"Verizon","MS",-0.0115730705842126
2016,"Verizon","NC",0.173620275263083
2016,"Verizon","NE",0.0334083554761421
2016,"Verizon","NH",0.274630978372174
2016,"Verizon","NJ",0.660454602731317
2016,"Verizon","NM",0.172784413820258
2016,"Verizon","NV",0.274482051971349
2016,"Verizon","NY",0.452699565452194
2016,"Verizon","OH",0.013810599529998
2016,"Verizon","OK",-0.105241221379832
2016,"Verizon","OR",0.107758239284017
2016,"Verizon","PA",0.182312072920729
2016,"Verizon","RI",0.249580327186633
2016,"Verizon","SC",0.108553579856404
2016,"Verizon","SD",-0.21982346215742
2016,"Verizon","TN",-0.0142637225118521
2016,"Verizon","TX",0.514083868788545
2016,"Verizon","UT",0.309374267877988
2016,"Verizon","VA",0.48719949586258
2016,"Verizon","VT",-0.0552050885967196
2016,"Verizon","WA",0.367960275264943
2016,"Verizon","WI",0.0285635120174561
2016,"Verizon","WV",-0.340021331635153
2016,"Verizon","MT",-0.258930633038152
2016,"Verizon","ND",-0.137169557991348
2016,"Verizon","WY",-0.0873125258479057
